,party_rk,date_time,story_id,category,event,food recommendation,like travelling,recommend_destination,investment interest
424,49432,2019-12-17 14:46:42,3677,16,favorite,0,0,,0
425,60144,2019-12-04 14:47:12,2879,15,favorite,0,0,,0
426,44095,2019-12-28 10:13:28,3033,2,14],0,0,,0
427,34341,2019-12-28 10:01:35,4075,44,favorite,0,0,,0
428,44095,2019-12-28 10:13:12,3924,78,like,0,0,,0
429,2844,2019-12-28 10:18:16,4084,39,favorite,0,0,,0
430,19052,2019-12-11 14:55:57,3840,39,like,0,0,,0
431,10195,2019-12-11 15:36:49,3492,15,favorite,0,0,,0
432,25721,2019-12-11 15:52:11,3053,15,favorite,0,0,,1
433,2381,2019-12-11 15:52:12,3930,16,dislike,0,0,,0
434,44423,2019-12-20 14:29:17,4004,39,like,0,0,,0
435,23468,2019-12-20 15:39:32,3854,81,like,0,0,,0
436,13396,2019-12-20 15:54:30,3134,15,favorite,0,0,,0
437,56091,2019-12-18 19:30:49,3978,81,like,0,0,,0
438,3422,2019-12-18 19:41:29,3978,81,dislike,0,0,,0
439,67908,2019-12-20 13:48:06,3978,81,like,0,0,,0
440,59892,2019-12-24 07:54:21,4020,81,favorite,0,0,,0
441,76724,2019-12-24 07:59:07,4031,39,like,0,0,,0
442,27948,2019-09-26 21:23:08,3446,51,favorite,0,0,,0
443,61223,2019-12-17 01:15:57,3912,78,like,0,0,,0
444,8090,2019-12-17 08:03:31,3835,81,favorite,0,0,,0
445,11378,2019-12-01 15:14:26,3857,39,like,0,0,,0
446,52998,2019-12-01 15:01:04,3837,51,favorite,0,0,,0
447,11097,2019-12-01 15:08:32,3840,39,favorite,0,0,,0
448,90718,2019-12-01 15:20:05,3840,39,like,0,0,,0
449,43746,2019-12-01 15:28:49,3857,39,like,0,0,,0
450,20916,2019-12-01 15:24:57,3840,39,favorite,0,0,,0
451,37610,2019-12-01 15:23:07,3857,39,like,0,0,,0
452,33836,2019-12-01 15:33:54,3840,39,like,0,0,,0
453,26268,2019-12-01 15:40:23,3840,39,favorite,0,0,,0
454,56464,2019-12-04 13:28:24,3853,15,favorite,0,0,,0
455,60144,2019-12-04 14:47:12,2879,15,like,0,0,,0
456,46437,2019-10-24 13:11:55,2177,81,favorite,0,0,,0
457,19778,2019-10-24 13:36:53,3548,81,like,0,0,,0
458,10195,2019-10-24 13:34:37,3625,76,favorite,0,0,,0
459,19778,2019-10-24 13:40:12,1342,68,like,0,0,,0
460,37890,2019-12-20 21:23:11,3756,15,dislike,0,0,,0
461,13805,2019-10-09 19:12:33,3505,16,like,0,0,,0
462,70039,2019-10-09 19:34:13,1997,6,favorite,0,0,,0
463,88224,2019-12-21 16:41:48,2002,52,favorite,0,0,,0
464,36838,2019-12-21 17:38:20,3978,81,dislike,0,0,,0
465,19043,2019-12-04 02:01:29,3853,15,like,0,0,,0
466,86716,2019-10-24 17:55:43,1342,68,like,0,0,,0
467,37890,2019-10-24 18:37:58,3631,43,like,0,0,,0
468,27690,2019-12-15 20:23:11,3944,51,favorite,0,0,,0
469,77566,2019-12-26 13:04:51,3601,81,favorite,0,0,,0
470,85976,2019-12-06 18:27:06,1855,16,like,0,0,,0
471,50783,2019-12-06 18:24:43,3864,49,favorite,0,0,,0
472,90718,2019-12-05 12:37:38,2492,15,favorite,0,0,,0
473,6584,2019-10-24 21:35:36,3604,81,favorite,0,0,,0
474,31288,2019-12-22 20:44:05,3930,16,like,0,0,,0
475,66389,2019-12-22 21:05:36,4005,39,like,0,0,,0
476,34092,2019-12-22 22:00:27,3930,16,dislike,0,0,,0
477,86334,2019-12-20 19:50:24,4003,39,favorite,0,0,,0
478,13146,2019-12-20 20:50:00,3569,73,favorite,0,0,,0
479,65640,2019-12-20 21:43:22,4003,39,like,0,0,,0
480,3252,2019-12-20 21:51:56,4003,39,like,0,0,,0
481,65468,2019-12-17 10:31:43,3958,52,like,0,0,,0
482,70879,2019-12-19 08:52:33,3978,81,dislike,0,0,,0
483,32473,2019-12-19 10:04:23,3958,52,favorite,0,0,,0
484,13638,2019-12-17 19:38:20,3977,39,like,0,0,,0
485,92382,2019-12-09 20:32:58,2401,16,like,0,0,,0
486,87096,2019-12-01 15:54:26,3846,39,like,0,0,,0
487,18916,2019-12-01 16:10:28,3840,39,like,0,0,,0
488,76760,2019-12-01 16:29:30,3846,39,like,0,0,,0
489,44423,2019-12-01 16:53:53,3840,39,like,0,0,,0
490,32168,2019-12-01 16:55:07,3857,39,like,0,0,,0
491,33952,2019-12-01 16:47:49,2571,43,favorite,0,0,,0
492,68001,2019-12-01 16:53:52,3857,39,like,0,0,,0
493,87219,2019-12-01 17:14:59,3846,39,like,0,0,,0
494,20916,2019-12-01 17:22:47,3840,39,like,0,0,,0
495,87219,2019-12-31 14:07:47,4120,39,like,0,0,,0
496,61223,2019-12-31 14:41:06,4118,78,like,0,0,,0
497,10614,2019-10-11 14:14:32,1342,68,like,0,0,,0
498,80775,2019-10-11 14:04:36,3432,81,like,0,0,,0
499,88817,2019-10-11 15:22:31,3514,81,like,0,0,,0
500,27690,2019-12-09 18:43:51,3902,61,favorite,0,0,,0
501,31189,2019-12-09 19:28:26,3909,39,like,0,0,,0
502,35961,2019-12-09 19:24:46,3365,51,like,0,0,,0
503,35961,2019-12-09 19:25:11,3849,33,like,0,0,,0
504,87473,2019-12-17 11:25:05,3250,28,77],0,0,,0
505,81535,2019-12-22 13:39:32,3930,16,like,0,0,,0
506,44356,2019-12-22 14:07:53,3892,43,favorite,0,0,,0
507,47331,2019-12-22 14:26:25,4023,81,favorite,0,0,,0
508,89801,2019-12-09 20:08:18,3907,39,favorite,0,0,,0
509,92382,2019-12-09 20:46:08,3754,71,like,0,0,,0
510,86334,2019-12-24 14:28:55,4034,43,favorite,0,0,,0
511,6832,2019-10-17 20:03:33,3317,71,favorite,0,0,,0
512,34650,2019-10-17 21:12:42,3472,15,like,0,0,,1
513,34650,2019-10-17 21:12:53,3582,81,like,0,0,,0
514,34650,2019-10-17 21:13:30,3513,49,favorite,0,0,,0
515,87256,2019-12-30 15:31:28,4101,39,like,0,0,,0
516,24970,2019-12-30 16:03:17,4101,39,like,0,0,,0
517,65423,2019-07-26 09:30:09,2744,16,favorite,0,0,,0
518,73377,2019-07-26 15:48:47,2803,27,favorite,0,0,,0
519,21039,2019-12-13 13:43:30,3925,81,favorite,0,0,,0
520,17050,2019-12-07 15:08:48,1342,68,like,0,0,,0
521,46954,2019-12-07 15:57:43,3893,39,like,0,0,,0
522,51581,2019-10-10 16:05:22,2043,81,like,0,0,,0
523,73803,2019-10-18 00:38:41,3390,15,like,0,0,,1
524,73803,2019-10-18 00:38:38,3390,15,favorite,0,0,,1
525,87036,2019-10-18 02:53:41,3579,78,favorite,0,0,,0
526,68519,2019-12-02 18:52:57,3858,39,like,0,0,,0
527,19043,2019-12-02 18:58:30,3858,39,like,0,0,,0
528,76733,2019-12-02 19:57:51,3840,39,like,0,0,,0
529,30276,2019-10-17 10:51:19,1342,68,like,0,0,,0
530,52998,2019-12-07 14:13:52,3879,51,favorite,1,0,,0
531,52998,2019-12-07 14:13:18,3847,81,favorite,0,0,,0
532,19030,2019-12-27 16:37:48,4084,39,favorite,0,0,,0
533,33033,2019-12-30 18:12:42,4101,39,favorite,0,0,,0
534,2749,2019-12-03 23:15:47,2946,16,favorite,0,0,,0
535,88639,2019-12-04 00:01:15,3868,39,like,0,0,,0
536,61223,2019-12-26 14:52:04,4072,15,like,0,0,,1
537,30513,2019-12-26 15:19:25,3978,81,dislike,0,0,,0
538,23658,2019-12-26 15:23:12,3930,16,like,0,0,,0
539,2844,2019-12-10 13:10:33,3579,78,favorite,0,0,,0
540,6832,2019-12-09 09:00:29,3494,2,14],0,0,,0
541,87324,2019-12-09 11:35:08,2371,20,like,0,0,,0
542,64699,2019-12-08 11:01:05,3739,81,like,0,0,,0
543,266,2019-12-08 12:55:13,3901,39,like,0,0,,0
544,27563,2019-12-28 15:53:56,4086,39,like,0,0,,0
545,30294,2019-12-28 16:19:43,4087,39,like,0,0,,0
546,48792,2019-12-25 22:02:00,4053,39,favorite,0,0,,0
547,81794,2019-10-19 09:20:49,3570,71,dislike,0,0,,0
548,6365,2019-10-19 10:32:27,851,28,48,0,0,,0
549,77566,2019-10-19 11:54:02,3579,78,favorite,0,0,,0
550,89588,2019-12-20 11:28:26,3958,52,favorite,0,0,,0
551,31024,2019-10-24 08:11:55,1342,68,like,0,0,,0
552,8929,2019-10-24 09:02:12,3250,28,77],0,0,,0
553,58720,2019-12-05 20:46:13,1949,81,like,0,0,,0
554,87747,2019-12-05 21:35:29,3579,78,like,0,0,,0
555,87747,2019-12-05 21:35:25,3579,78,favorite,0,0,,0
556,55359,2019-10-10 21:00:09,1342,68,like,0,0,,0
557,40695,2019-12-09 11:35:31,3811,15,favorite,0,0,,0
558,87324,2019-12-09 12:23:47,3459,73,like,0,0,,0
559,15128,2019-12-27 17:24:13,4084,39,favorite,0,0,,0
560,15128,2019-12-27 17:23:31,4084,39,like,0,0,,0
561,13489,2019-12-17 18:08:12,3854,81,favorite,0,0,,0
562,40156,2019-10-09 14:58:05,3530,50,like,0,0,,0
563,36419,2019-10-09 16:54:08,3520,44,favorite,0,0,,0
564,85087,2019-10-11 10:22:49,1342,68,like,0,0,,0
565,76067,2019-10-11 10:27:21,2227,52,favorite,0,0,,0
566,260,2019-10-11 11:09:04,3365,51,like,0,0,,0
567,52582,2019-12-15 22:18:32,3964,39,favorite,0,0,,0
568,28897,2019-12-15 22:32:24,3459,73,favorite,0,0,,0
569,1238,2019-12-19 13:54:02,3978,81,dislike,0,0,,0
570,22984,2019-12-19 14:06:13,4013,44,like,0,0,,0
571,40461,2019-12-19 14:45:46,3978,81,dislike,0,0,,0
572,19499,2019-12-24 14:44:18,2544,46,like,0,0,,0
573,19043,2019-10-05 10:37:35,3501,71,favorite,0,0,,0
574,13146,2019-12-25 19:21:43,997,3,161,0,0,,0
575,26731,2019-12-05 08:36:03,1342,68,like,0,0,,0
576,3645,2019-12-05 10:36:13,3866,71,dislike,0,0,,0
577,56464,2019-12-14 18:12:57,3943,71,favorite,0,0,,0
578,40245,2019-12-01 17:48:25,3224,81,favorite,0,0,,1
579,12192,2019-12-01 18:19:57,3840,39,favorite,0,0,,0
580,24186,2019-12-07 10:30:22,3847,81,favorite,0,0,,0
581,44211,2019-12-07 11:22:36,3845,49,favorite,0,0,,0
582,23026,2019-12-17 09:05:40,3925,81,favorite,0,0,,0
583,54888,2019-10-03 11:39:44,851,28,48,0,0,,0
584,79911,2019-12-16 20:31:43,3925,81,dislike,0,0,,0
585,34650,2019-12-06 22:51:10,3917,29,like,0,0,,0
586,34650,2019-12-06 22:51:54,3905,71,like,0,0,,0
587,88404,2019-12-06 22:55:31,3891,39,like,0,0,,0
588,27690,2019-12-10 12:31:22,3930,16,favorite,0,0,,0
589,52661,2019-12-10 12:38:22,3575,15,favorite,0,0,,0
590,76724,2019-12-10 13:20:19,3794,51,like,1,0,,0
591,16745,2019-12-10 13:41:06,2525,52,favorite,0,0,,0
592,61223,2019-12-26 14:52:19,4028,78,like,0,0,,0
593,61223,2019-12-26 14:51:47,3986,81,like,0,0,,0
594,37890,2019-12-26 14:48:31,4075,44,favorite,0,0,,0
595,61223,2019-12-26 14:52:32,4075,44,like,0,0,,0
596,3645,2019-12-24 18:52:38,4034,43,dislike,0,0,,0
597,3645,2019-12-24 18:52:46,3949,81,dislike,0,0,,0
598,49436,2019-12-13 10:28:07,3044,73,favorite,0,1,Лиссабон,0
599,63587,2019-12-13 11:34:50,3790,43,favorite,0,0,,0
600,10195,2019-12-13 12:06:41,3765,73,like,0,0,,0
601,10195,2019-12-13 12:06:42,3765,73,favorite,0,0,,0
602,87324,2019-12-13 12:54:33,3953,39,like,0,0,,0
603,21756,2019-12-10 12:09:59,3930,16,dislike,0,0,,0
604,91384,2019-12-10 12:26:37,3921,16,like,0,0,,0
605,59047,2019-11-16 09:39:10,3739,81,like,0,0,,0
606,21034,2019-12-21 14:43:06,3943,71,favorite,0,0,,0
607,32349,2019-10-01 18:54:27,3446,51,favorite,0,0,,0
608,4038,2019-12-27 23:27:48,3930,16,like,0,0,,0
609,34650,2019-12-22 11:28:37,4005,39,like,0,0,,0
610,8441,2019-10-07 15:45:40,3520,44,like,0,0,,0
611,22161,2019-11-27 18:16:50,3780,71,like,0,0,,0
612,22161,2019-11-27 18:16:51,3780,71,favorite,0,0,,0
613,22557,2019-11-27 18:46:31,3746,55,like,0,0,,0
614,10195,2019-12-09 16:08:35,3134,15,like,0,0,,0
615,69328,2019-11-27 07:30:27,3739,81,dislike,0,0,,0
616,51837,2019-11-27 09:23:53,3810,50,favorite,0,0,,0
617,31206,2019-12-05 13:53:39,3883,39,like,0,0,,0
618,71948,2019-12-05 16:27:43,3844,71,favorite,0,0,,0
619,49897,2019-12-05 16:41:42,3883,39,like,0,0,,0
620,90527,2019-12-01 17:37:54,3846,39,like,0,0,,0
621,10195,2019-12-01 17:50:43,3844,71,favorite,0,0,,0
622,36639,2019-12-01 18:35:22,3840,39,like,0,0,,0
623,36639,2019-12-01 18:37:20,3840,39,favorite,0,0,,0
624,38587,2019-12-01 19:28:14,3840,39,favorite,0,0,,0
625,27622,2019-12-01 19:28:45,3844,71,like,0,0,,0
626,3645,2019-12-19 16:10:04,4013,44,like,0,0,,0
627,13638,2019-12-15 15:50:37,3964,39,like,0,0,,0
628,18884,2019-12-15 15:51:08,3965,39,favorite,0,0,,0
629,18884,2019-12-15 15:56:21,3943,71,favorite,0,0,,0
630,18884,2019-12-15 15:56:24,3943,71,like,0,0,,0
631,18884,2019-12-15 15:57:42,3511,73,like,0,0,,0
632,49173,2019-12-19 10:56:38,3978,81,dislike,0,0,,0
633,10195,2019-10-24 21:36:32,3631,43,like,0,0,,0
634,28796,2019-12-18 16:35:36,3997,49,like,0,0,,0
635,40461,2019-12-19 14:45:48,3978,81,like,0,0,,0
636,89049,2019-12-19 15:50:53,4013,44,like,0,0,,0
637,3645,2019-12-19 16:09:51,3992,39,dislike,0,0,,0
638,21460,2019-12-19 16:09:14,3992,39,like,0,0,,0
639,3645,2019-12-19 16:09:45,3832,57,dislike,0,0,,0
640,33719,2019-10-08 11:54:16,3491,71,favorite,0,0,,0
641,75479,2019-09-25 15:43:09,2390,10,180,0,0,,0
642,86030,2019-09-25 16:18:34,3363,51,favorite,0,0,,0
643,6070,2019-12-26 00:52:31,4072,15,like,0,0,,1
644,84389,2019-12-26 08:17:31,3978,81,dislike,0,0,,0
645,12850,2019-12-26 09:46:48,4028,78,like,0,0,,0
646,59892,2019-10-02 23:01:53,3455,81,favorite,0,0,,0
647,56464,2019-12-15 15:32:04,3935,81,favorite,0,0,,0
648,61223,2019-12-31 10:48:15,4109,44,like,0,0,,0
649,61223,2019-12-31 10:48:24,4096,29,like,0,0,,0
650,54800,2019-09-27 12:58:41,2655,43,favorite,0,0,,0
651,87178,2019-10-24 13:18:51,2092,13,favorite,0,0,,0
652,19043,2019-10-24 13:37:34,3625,76,favorite,0,0,,0
653,10195,2019-10-24 13:34:36,3625,76,like,0,0,,0
654,5816,2019-10-24 13:56:46,3548,81,like,0,0,,0
655,56464,2019-11-14 22:08:39,3707,49,favorite,0,0,,0
656,650,2019-12-12 20:05:38,3930,16,like,0,0,,0
657,21421,2019-10-06 09:01:38,3267,57,favorite,0,0,,0
658,54800,2019-06-13 16:10:56,2664,27,favorite,0,0,,0
659,10195,2019-06-13 18:10:37,2569,16,like,0,0,,0
660,10195,2019-06-13 18:10:38,2569,16,favorite,0,0,,0
661,34650,2019-12-25 21:21:40,4030,51,like,0,0,,0
662,80162,2019-12-25 22:09:50,3894,81,favorite,0,0,,0
663,46954,2019-12-25 23:00:15,4034,43,like,0,0,,0
664,77895,2019-12-26 08:06:18,3978,81,dislike,0,0,,0
665,87324,2019-12-26 09:24:24,4075,44,like,0,0,,0
666,49224,2019-12-31 14:28:47,4117,71,favorite,0,0,,0
667,61223,2019-12-31 14:42:15,4117,71,like,0,0,,0
668,79498,2019-12-31 14:59:50,4117,71,favorite,0,0,,0
669,39907,2019-12-02 13:41:04,3858,39,like,0,0,,0
670,11097,2019-12-02 13:45:50,3840,39,favorite,0,0,,0
671,89354,2019-12-02 14:40:46,3511,73,favorite,0,0,,0
672,89354,2019-12-02 14:40:01,3837,51,like,0,0,,0
673,89354,2019-12-02 14:41:07,2001,81,favorite,0,0,,0
674,49235,2019-12-06 18:59:53,3917,29,favorite,0,0,,0
675,47331,2019-12-06 19:26:51,3794,51,favorite,1,0,,0
676,28897,2019-12-06 19:43:59,3917,29,favorite,0,0,,0
677,13638,2019-12-06 19:45:11,2947,16,like,0,0,,0
678,48759,2019-12-01 16:26:46,3857,39,like,0,0,,0
679,36864,2019-12-01 16:29:37,3836,81,favorite,0,0,,0
680,8546,2019-12-01 18:24:22,3857,39,like,0,0,,0
681,17696,2019-10-18 18:09:20,3576,15,favorite,0,0,,1
682,19135,2019-12-14 17:59:58,2405,61,favorite,0,0,,0
683,8666,2019-12-14 18:48:45,3924,78,like,0,0,,0
684,8666,2019-12-14 18:49:17,3386,18,like,0,0,,0
685,87036,2019-12-14 19:52:48,3943,71,favorite,0,0,,0
686,73110,2019-10-02 20:57:21,3446,51,favorite,0,0,,0
687,15456,2019-10-04 10:28:36,3324,55,like,0,0,,0
688,57214,2019-12-22 14:25:58,4005,39,like,0,0,,0
689,3252,2019-12-22 15:15:58,4005,39,like,0,0,,0
690,77509,2019-12-21 21:18:29,3943,71,like,0,0,,0
691,65693,2019-12-13 08:37:40,3940,39,favorite,0,0,,0
692,54043,2019-12-13 09:41:44,3944,51,favorite,0,0,,0
693,853,2019-12-22 20:46:02,3830,78,favorite,0,0,,0
694,20330,2019-12-22 21:17:34,3978,81,like,0,0,,0
695,63587,2019-12-13 11:34:50,3790,43,favorite,0,0,,0
696,3645,2019-10-21 10:53:32,3584,29,like,0,0,,0
697,55796,2019-10-21 11:49:06,3584,29,favorite,0,0,,0
698,94541,2019-12-17 19:40:53,3978,81,dislike,0,0,,0
699,40651,2019-12-23 14:35:04,3978,81,dislike,0,0,,0
700,76271,2019-12-23 15:35:25,3978,81,dislike,0,0,,0
701,10384,2019-12-23 16:31:37,4031,39,favorite,0,0,,0
702,34650,2019-12-04 11:45:07,3872,39,like,0,0,,0
703,64313,2019-12-04 11:47:59,3849,33,dislike,0,0,,0
704,11995,2019-12-21 16:20:40,4009,39,like,0,0,,0
705,10843,2019-12-30 16:20:19,4077,43,favorite,0,0,,0
706,73127,2019-12-30 18:44:13,4101,39,favorite,0,0,,0
707,33194,2019-12-21 13:58:17,4009,39,like,0,0,,0
708,89078,2019-11-20 21:50:22,2247,53,favorite,0,0,,0
709,9609,2019-12-26 21:49:48,2247,53,favorite,0,0,,0
710,66389,2019-05-29 16:41:27,1342,68,like,0,0,,0
711,19043,2019-05-29 18:05:12,1432,34,175,0,0,,0
712,10195,2019-10-09 18:14:03,3528,78,like,0,0,,0
713,17442,2019-10-09 18:01:00,2389,10,180,0,0,,0
714,88693,2019-12-11 16:46:39,3921,16,dislike,0,0,,0
715,83023,2019-12-26 13:51:53,3930,16,dislike,0,0,,0
716,61223,2019-12-26 14:51:39,4011,39,like,0,0,,0
717,61223,2019-12-26 14:52:29,3910,81,like,0,0,,0
718,3071,2019-12-28 07:36:40,3847,81,like,0,0,,0
719,18049,2019-12-28 07:39:32,4084,39,favorite,0,0,,0
720,48792,2019-12-28 08:07:30,4084,39,like,0,0,,0
721,56464,2019-12-08 14:23:46,3899,81,favorite,0,0,,0
722,56464,2019-12-08 14:22:23,2264,15,favorite,0,0,,0
723,8335,2019-12-22 10:21:26,3978,81,dislike,0,0,,0
724,90241,2019-12-22 10:16:06,3978,81,dislike,0,0,,0
725,34650,2019-10-03 22:27:29,3497,81,like,0,0,,0
726,34650,2019-10-03 22:30:25,3491,71,favorite,0,0,,0
727,27690,2019-09-27 08:19:15,3131,43,favorite,0,0,,0
728,10195,2019-12-03 22:06:16,3866,71,favorite,0,0,,0
729,19968,2019-12-16 19:35:29,3835,81,like,0,0,,0
730,11296,2019-12-16 19:49:34,3959,71,like,0,0,,0
731,12651,2019-10-02 15:04:52,3334,71,like,0,0,,0
732,40695,2019-10-02 15:07:04,3385,78,like,0,0,,0
733,40865,2019-12-09 21:43:35,3909,39,like,0,0,,0
734,28796,2019-12-18 16:33:18,3830,78,like,0,0,,0
735,89504,2019-12-18 16:45:34,3978,81,dislike,0,0,,0
736,11654,2019-12-17 20:36:08,3250,28,77],0,0,,0
737,42286,2019-05-29 14:01:50,2624,65,163,0,0,,0
738,68108,2019-05-29 14:43:09,2564,39,like,0,0,,0
739,19008,2019-05-29 17:01:32,2624,65,163,0,0,,0
740,22161,2019-12-04 15:17:33,3844,71,favorite,0,0,,0
741,92047,2019-12-04 17:59:53,3224,81,like,0,0,,1
742,69542,2019-12-06 08:55:39,2407,34,174,0,0,,0
743,51581,2019-12-21 17:34:16,3978,81,like,0,0,,0
744,27354,2019-12-21 17:59:39,3930,16,like,0,0,,0
745,88570,2019-10-01 16:23:45,2402,16,favorite,0,0,,0
746,51215,2019-10-01 19:13:44,3432,81,favorite,0,0,,0
747,81839,2019-10-01 19:40:38,3145,16,like,0,0,,0
748,32612,2019-12-10 20:08:37,3911,39,favorite,0,0,,0
749,48981,2019-10-08 16:45:25,3131,43,like,0,0,,0
750,48981,2019-10-08 16:45:27,3131,43,favorite,0,0,,0
751,63587,2019-12-22 18:23:40,3362,81,favorite,0,0,,0
752,63587,2019-12-22 18:23:40,3362,81,favorite,0,0,,0
753,52026,2019-12-22 18:45:47,3840,39,like,0,0,,0
754,90656,2019-12-22 19:01:09,3978,81,like,0,0,,0
755,33719,2019-12-07 15:02:49,3880,81,like,0,0,,0
756,79871,2019-12-07 18:11:51,3900,39,favorite,0,0,,0
757,86477,2019-12-14 17:49:40,2069,81,favorite,0,0,,0
758,6070,2019-10-23 17:48:06,3260,71,favorite,0,0,,0
759,6070,2019-10-23 17:48:05,3260,71,like,0,0,,0
760,85995,2019-09-05 12:30:17,2175,81,favorite,0,0,,0
761,67228,2019-09-05 13:52:01,3281,44,like,0,0,,0
762,56464,2019-09-05 14:08:30,2170,14,177,0,0,,0
763,36411,2019-09-27 17:30:59,2341,71,like,0,0,,0
764,68793,2019-10-01 12:20:12,2072,5,177,0,0,,0
765,3645,2019-09-26 00:50:25,1342,68,like,0,0,,0
766,7933,2019-09-26 08:19:44,3402,60,164,0,0,,0
767,3645,2019-12-03 10:47:32,3863,81,dislike,0,0,,0
768,72231,2019-12-03 11:11:14,3776,78,like,0,0,,0
769,73447,2019-12-03 11:05:41,3267,57,like,0,0,,0
770,22161,2019-12-03 11:34:28,3840,39,like,0,0,,0
771,34650,2019-12-15 13:34:43,3964,39,like,0,0,,0
772,11249,2019-12-23 09:30:53,3978,81,dislike,0,0,,0
773,59290,2019-09-29 13:17:12,2992,78,favorite,0,0,,0
774,7750,2019-10-24 22:22:32,3631,43,favorite,0,0,,0
775,34025,2019-12-26 15:59:57,3978,81,dislike,0,0,,0
776,51828,2019-12-26 16:38:53,4011,39,like,0,0,,0
777,36679,2019-12-26 17:28:56,3250,28,77],0,0,,0
778,90518,2019-10-31 17:38:10,3672,71,favorite,0,0,,1
779,3645,2019-10-25 09:45:47,3631,43,like,0,0,,0
780,3645,2019-10-25 09:45:48,3631,43,favorite,0,0,,0
781,27690,2019-10-25 09:48:42,3631,43,favorite,0,0,,0
782,5819,2019-10-25 11:10:33,3575,15,favorite,0,0,,0
783,32268,2019-09-27 16:49:47,2249,73,like,0,1,Берлин,0
784,88639,2019-12-02 10:25:35,3840,39,like,0,0,,0
785,81595,2019-12-02 10:55:11,3840,39,favorite,0,0,,0
786,58870,2019-12-02 11:34:01,3830,78,favorite,0,0,,0
787,51635,2019-10-03 07:59:10,3390,15,dislike,0,0,,0
788,40156,2019-10-03 08:55:01,3478,50,like,0,0,,0
789,9459,2019-10-03 09:59:51,2240,45,176,0,0,,0
790,2313,2019-12-31 10:58:43,4117,71,favorite,0,0,,0
791,80285,2019-10-04 17:05:55,3309,71,favorite,0,0,,0
792,40695,2019-10-04 17:03:45,2183,73,like,0,0,,0
793,90285,2019-11-27 16:10:01,3818,39,like,0,0,,0
794,90285,2019-11-27 16:10:03,3818,39,like,0,0,,0
795,31592,2019-11-27 17:10:11,3810,50,like,0,0,,0
796,18990,2019-11-27 17:14:19,3786,71,favorite,0,0,,0
797,22557,2019-11-27 18:45:08,3818,39,like,0,0,,0
798,22557,2019-11-27 18:47:46,3758,29,favorite,0,0,,0
799,49235,2019-10-18 21:43:03,3575,15,favorite,0,0,,0
800,86943,2019-10-03 15:54:05,3478,50,favorite,0,0,,0
801,37111,2019-12-25 08:41:54,1997,6,like,0,0,,0
802,37111,2019-12-25 08:41:28,4034,43,favorite,0,0,,0
803,6989,2019-10-23 21:48:44,1949,81,like,0,0,,0
804,84198,2019-12-19 10:58:44,2631,7,177,0,0,,0
805,70178,2019-10-10 13:03:20,3120,16,like,0,0,,0
806,51581,2019-10-10 16:05:26,2072,5,177,0,0,,0
807,42286,2019-10-19 13:36:04,3334,71,favorite,0,0,,0
808,54043,2019-10-19 14:11:58,3513,49,favorite,0,0,,0
809,23243,2019-11-15 19:01:28,1342,68,like,0,0,,0
810,35991,2019-11-15 20:00:16,1342,68,like,0,0,,0
811,91194,2019-11-15 20:09:13,3739,81,like,0,0,,0
812,42211,2019-09-27 15:32:07,3250,28,77],0,0,,0
813,78201,2019-09-27 15:46:15,3446,51,favorite,0,0,,0
814,26731,2019-10-04 13:34:04,1342,68,like,0,0,,0
815,78096,2019-09-26 19:31:39,3307,81,like,0,0,,0
816,55759,2019-09-26 19:51:42,224,28,77],0,0,,0
817,42942,2019-12-11 19:12:49,3830,78,favorite,0,0,,0
818,5623,2019-12-11 19:03:47,3932,39,favorite,0,0,,0
819,12248,2019-10-23 17:53:34,3321,71,like,0,0,,0
820,19043,2019-10-01 18:18:23,3396,81,like,0,0,,0
821,85704,2019-10-01 21:22:16,3365,51,like,0,0,,0
822,35910,2019-10-07 10:29:44,2285,52,like,0,0,,0
823,9142,2019-10-07 16:07:54,3511,73,like,0,0,,0
824,87765,2019-09-26 14:44:39,3260,71,favorite,0,0,,0
825,53644,2019-09-26 14:57:58,1342,68,like,0,0,,0
826,37978,2019-12-07 19:34:49,3511,73,like,0,0,,0
827,33952,2019-12-07 19:38:09,3917,29,favorite,0,0,,0
828,50903,2019-12-19 20:41:04,1855,16,like,0,0,,0
829,50903,2019-12-19 20:40:58,2990,26,like,0,0,,0
830,19368,2019-12-19 21:11:24,3830,78,favorite,0,0,,0
831,78691,2019-12-19 22:08:29,3912,78,like,0,0,,0
832,34650,2019-09-29 12:49:21,3180,16,like,0,0,,0
833,11278,2019-09-29 14:12:25,3352,71,like,0,0,,0
834,10087,2019-12-16 19:38:01,3854,81,like,0,0,,0
835,16340,2019-10-19 09:49:43,3571,15,favorite,0,0,,0
836,19043,2019-12-03 14:28:51,3833,61,like,0,0,,0
837,19043,2019-12-03 14:28:54,3513,49,favorite,0,0,,0
838,83216,2019-10-17 20:15:22,3548,81,like,0,0,,0
839,34650,2019-10-17 21:10:41,3548,81,like,0,0,,0
840,34650,2019-10-17 21:13:29,3513,49,like,0,0,,0
841,43532,2019-10-17 22:29:32,3560,51,favorite,0,0,,0
842,32620,2019-11-26 17:41:47,3145,16,dislike,0,0,,0
843,34650,2019-11-26 23:09:28,3818,39,like,0,0,,0
844,32173,2019-12-03 12:49:52,3863,81,favorite,0,0,,0
845,19043,2019-12-23 15:21:33,4020,81,favorite,0,0,,0
846,11775,2019-12-20 19:07:33,4018,81,favorite,0,0,,0
